step,S,V,omega,R,J,K,N,state
2600,0.07342360250871774,7.600053780218252e-06,0.0,1.0,0.16,0.2,200,Static Sync
2700,0.07336316144339453,6.984821089985589e-06,0.0,1.0,0.16,0.2,200,Static Sync
2800,0.0733082374523741,6.318922878242792e-06,0.0,1.0,0.16,0.2,200,Static Sync
2900,0.07326120272430359,5.709917011480429e-06,0.0,1.0,0.16,0.2,200,Static Sync
3000,0.0732231591425077,5.210024439405198e-06,0.0,1.0,0.16,0.2,200,Static Sync
3100,0.07319421573353826,4.830964886174716e-06,0.0,1.0,0.16,0.2,200,Static Sync
3200,0.07317392890710098,4.552306048142833e-06,0.0,1.0,0.16,0.2,200,Static Sync
3300,0.07316167103297706,4.361808154035128e-06,0.0,1.0,0.16,0.2,200,Static Sync
3400,0.07315684923930882,4.2473747150479785e-06,0.0,1.0,0.16,0.2,200,Static Sync
3500,0.07315899388383616,4.192797734845534e-06,0.0,1.0,0.16,0.2,200,Static Sync
3600,0.0731677622971319,4.191601017157164e-06,0.0,1.0,0.16,0.2,200,Static Sync
3700,0.07318289534178297,4.223020195512976e-06,0.0,1.0,0.16,0.2,200,Static Sync
3800,0.07320415001531866,4.2812424321257915e-06,0.0,1.0,0.16,0.2,200,Static Sync
3900,0.0732312214367766,4.3740428173929265e-06,0.0,1.0,0.16,0.2,200,Static Sync
4000,0.0732636633237083,4.510592720742739e-06,0.0,1.0,0.16,0.2,200,Static Sync
4100,0.07330081520511443,4.706219080425604e-06,0.0,1.0,0.16,0.2,200,Static Sync
4200,0.07334174474703282,4.9749708774806115e-06,0.0,1.0,0.16,0.2,200,Static Sync
4300,0.07338521709485603,5.3161153217992194e-06,0.0,1.0,0.16,0.2,200,Static Sync
4400,0.07342972160988884,5.701509657234174e-06,0.0,1.0,0.16,0.2,200,Static Sync
4500,0.07347362117841631,6.049527739772711e-06,0.0,1.0,0.16,0.2,200,Static Sync
4600,0.07351546838934515,6.227745163773906e-06,0.0,1.0,0.16,0.2,200,Static Sync
4700,0.07355434861254181,6.123168864447446e-06,0.0,1.0,0.16,0.2,200,Static Sync
4800,0.07358995794185308,5.7388847689902095e-06,0.0,1.0,0.16,0.2,200,Static Sync
4900,0.07362238052413354,5.192848342737328e-06,0.0,1.0,0.16,0.2,200,Static Sync
5000,0.0736518360252468,4.624683427376643e-06,0.0,1.0,0.16,0.2,200,Static Sync
5100,0.07367855220285364,4.112400900557155e-06,0.0,1.0,0.16,0.2,200,Static Sync
5200,0.0737027320650675,3.6756507603547924e-06,0.0,1.0,0.16,0.2,200,Static Sync
5300,0.07372456087892466,3.3126848867903415e-06,0.0,1.0,0.16,0.2,200,Static Sync
5400,0.07374422039472298,3.0115669075649367e-06,0.0,1.0,0.16,0.2,200,Static Sync
5500,0.07376189597980777,2.7615473040253244e-06,0.0,1.0,0.16,0.2,200,Static Sync
5600,0.07377777541526262,2.5546779568529685e-06,0.0,1.0,0.16,0.2,200,Static Sync
5700,0.07379204342989724,2.3813241228541544e-06,0.0,1.0,0.16,0.2,200,Static Sync
5800,0.07380487582501818,2.232107536151778e-06,0.0,1.0,0.16,0.2,200,Static Sync
5900,0.07381643515288445,2.1009782882919383e-06,0.0,1.0,0.16,0.2,200,Static Sync
6000,0.07382686838958528,1.985139567566743e-06,0.0,1.0,0.16,0.2,200,Static Sync
6100,0.07383630628675074,1.8821047549477346e-06,0.0,1.0,0.16,0.2,200,Static Sync
6200,0.07384486387174168,1.7889125953969186e-06,0.0,1.0,0.16,0.2,200,Static Sync
6300,0.07385264161199002,1.7038182130518702e-06,0.0,1.0,0.16,0.2,200,Static Sync
6400,0.07385972688707793,1.625402227150127e-06,0.0,1.0,0.16,0.2,200,Static Sync
6500,0.07386619553842322,1.5527344914831944e-06,0.0,1.0,0.16,0.2,200,Static Sync
6600,0.07387211336348593,1.4851449976348144e-06,0.0,1.0,0.16,0.2,200,Static Sync
6700,0.07387753748700808,1.4221198364959309e-06,0.0,1.0,0.16,0.2,200,Static Sync
6800,0.07388251758238978,1.3632656281555783e-06,0.0,1.0,0.16,0.2,200,Static Sync
6900,0.07388709693951395,1.3083300805690195e-06,0.0,1.0,0.16,0.2,200,Static Sync
7000,0.07389131338744807,1.2571644573150293e-06,0.0,1.0,0.16,0.2,200,Static Sync
7100,0.07389520008591417,1.2094054937018012e-06,0.0,1.0,0.16,0.2,200,Static Sync
7200,0.07389878620112118,1.1646905038747578e-06,0.0,1.0,0.16,0.2,200,Static Sync
7300,0.07390209748128689,1.1227826638159942e-06,0.0,1.0,0.16,0.2,200,Static Sync
7400,0.07390515674596587,1.0834986908637936e-06,0.0,1.0,0.16,0.2,200,Static Sync
7500,0.07390798430174268,1.0466833218788914e-06,0.0,1.0,0.16,0.2,200,Static Sync
7600,0.07391059829523382,1.0122046209992656e-06,0.0,1.0,0.16,0.2,200,Static Sync
7700,0.07391301501283103,9.799575457644027e-07,0.0,1.0,0.16,0.2,200,Static Sync
7800,0.07391524913525889,9.498436273394575e-07,0.0,1.0,0.16,0.2,200,Static Sync
7900,0.07391731395383562,9.217484533748687e-07,0.0,1.0,0.16,0.2,200,Static Sync
8000,0.07391922155430655,8.955758806700799e-07,0.0,1.0,0.16,0.2,200,Static Sync
8100,0.07392098297324716,8.712508528644181e-07,0.0,1.0,0.16,0.2,200,Static Sync
8200,0.07392260833129108,8.487131364744302e-07,0.0,1.0,0.16,0.2,200,Static Sync
8300,0.0739241069468076,8.279206199922573e-07,0.0,1.0,0.16,0.2,200,Static Sync
8400,0.07392548743311726,8.088938155892915e-07,0.0,1.0,0.16,0.2,200,Static Sync
8500,0.07392675778187811,7.916141498238529e-07,0.0,1.0,0.16,0.2,200,Static Sync
8600,0.07392792543488848,7.761068260768987e-07,0.0,1.0,0.16,0.2,200,Static Sync
8700,0.07392899734622367,7.622601227945709e-07,0.0,1.0,0.16,0.2,200,Static Sync
8800,0.07392998003634513,7.501003977376509e-07,0.0,1.0,0.16,0.2,200,Static Sync
8900,0.07393087963958571,7.396031430652629e-07,0.0,1.0,0.16,0.2,200,Static Sync
9000,0.07393170194621489,7.307844172598148e-07,0.0,1.0,0.16,0.2,200,Static Sync
9100,0.07393245244012059,7.236903432230254e-07,0.0,1.0,0.16,0.2,200,Static Sync
9200,0.07393313633300273,7.183863877186403e-07,0.0,1.0,0.16,0.2,200,Static Sync
9300,0.07393375859585193,7.149583227720558e-07,0.0,1.0,0.16,0.2,200,Static Sync
9400,0.07393432398838153,7.135148145563249e-07,0.0,1.0,0.16,0.2,200,Static Sync
9500,0.07393483708698548,7.141907563736998e-07,0.0,1.0,0.16,0.2,200,Static Sync
9600,0.07393530231169675,7.17151352903001e-07,0.0,1.0,0.16,0.2,200,Static Sync
9700,0.0739357239525138,7.225975134757677e-07,0.0,1.0,0.16,0.2,200,Static Sync
9800,0.07393610619532638,7.307737138198828e-07,0.0,1.0,0.16,0.2,200,Static Sync
9900,0.07393645314748035,7.419772312733055e-07,0.0,1.0,0.16,0.2,200,Static Sync
10000,0.07393676886273327,7.565591299760837e-07,0.0,1.0,0.16,0.2,200,Static Sync
0,0.06447875512699248,0.012377854100167715,0.023235295710591086,0.09296938796220848,0.16,0.2,200,Static Async
100,0.1647615640344006,0.0016444583461870757,0.07057610733187683,0.4067598434677466,0.16,0.2,200,Transitioning
200,0.1503555516504605,0.0007922712383255133,0.05022031901007933,0.86096350887057,0.16,0.2,200,Transitioning
300,0.10180379553647723,0.00020503389108849488,0.010941195843100715,0.9681117614277298,0.16,0.2,200,Transitioning
400,0.08515798180133344,0.00012693210837081364,0.003515403204355794,0.9885378993081649,0.16,0.2,200,Static Sync
500,0.07653790134637797,7.83411153171462e-05,0.0007834767273952714,0.999720954053442,0.16,0.2,200,Static Sync
600,0.07409145967156065,4.892459337349228e-05,0.00012315061245118386,0.999997905980909,0.16,0.2,200,Static Sync
700,0.07377293328114008,3.1329465897064124e-05,1.896081149159734e-05,0.9999999804170397,0.16,0.2,200,Static Sync
800,0.07376455068279092,2.1686865605633668e-05,2.8483901939768687e-06,0.9999999997414186,0.16,0.2,200,Static Sync
900,0.07379024066216806,1.6504694596952844e-05,4.213826663157505e-07,0.9999999999955935,0.16,0.2,200,Static Sync
1000,0.07381078629033631,1.3597076217144736e-05,6.169426787216992e-08,0.999999999999915,0.16,0.2,200,Static Sync
1100,0.0738228006188069,1.1783299659263554e-05,8.987250676995017e-09,0.9999999999999983,0.16,0.2,200,Static Sync
1200,0.07382795760836633,1.0596295510342311e-05,1.3060206249804196e-09,1.0,0.16,0.2,200,Static Sync
1300,0.07382803810996165,9.768755088649822e-06,1.8957013736553563e-10,0.9999999999999999,0.16,0.2,200,Static Sync
1400,0.07382422963435244,9.134677298378517e-06,2.7500401955649068e-11,1.0,0.16,0.2,200,Static Sync
1500,0.07381715205310467,8.641622184508447e-06,3.988143149058487e-12,1.0,0.16,0.2,200,Static Sync
1600,0.07380697015046918,8.25332324397958e-06,5.780709244618265e-13,1.0000000000000002,0.16,0.2,200,Static Sync
1700,0.07379348062719125,7.955682989224222e-06,8.36664071357518e-14,1.0,0.16,0.2,200,Static Sync
1800,0.07377617077643757,7.747432108092204e-06,1.2079226507921703e-14,1.0000000000000002,0.16,0.2,200,Static Sync
1900,0.07375427258146308,7.63716399654355e-06,0.0,1.0,0.16,0.2,200,Static Sync
2000,0.07372684027609742,7.640872596388605e-06,0.0,1.0,0.16,0.2,200,Static Sync
2100,0.07369288305479914,7.755763056160055e-06,0.0,1.0,0.16,0.2,200,Static Sync
2200,0.07365159243478599,7.94788710749162e-06,0.0,1.0,0.16,0.2,200,Static Sync
2300,0.07360269242255378,8.139144920559768e-06,0.0,1.0,0.16,0.2,200,Static Sync
2400,0.0735468704386625,8.200897132755048e-06,0.0,1.0,0.16,0.2,200,Static Sync
2500,0.07348610591420725,8.02944610699236e-06,0.0,1.0,0.16,0.2,200,Static Sync
2600,0.07342360250871774,7.600053780218252e-06,0.0,1.0,0.16,0.2,200,Static Sync
2700,0.07336316144339453,6.984821089985589e-06,0.0,1.0,0.16,0.2,200,Static Sync
2800,0.0733082374523741,6.318922878242792e-06,0.0,1.0,0.16,0.2,200,Static Sync
2900,0.07326120272430359,5.709917011480429e-06,0.0,1.0,0.16,0.2,200,Static Sync
3000,0.0732231591425077,5.210024439405198e-06,0.0,1.0,0.16,0.2,200,Static Sync
3100,0.07319421573353826,4.830964886174716e-06,0.0,1.0,0.16,0.2,200,Static Sync
3200,0.07317392890710098,4.552306048142833e-06,0.0,1.0,0.16,0.2,200,Static Sync
3300,0.07316167103297706,4.361808154035128e-06,0.0,1.0,0.16,0.2,200,Static Sync
3400,0.07315684923930882,4.2473747150479785e-06,0.0,1.0,0.16,0.2,200,Static Sync
3500,0.07315899388383616,4.192797734845534e-06,0.0,1.0,0.16,0.2,200,Static Sync
3600,0.0731677622971319,4.191601017157164e-06,0.0,1.0,0.16,0.2,200,Static Sync
3700,0.07318289534178297,4.223020195512976e-06,0.0,1.0,0.16,0.2,200,Static Sync
3800,0.07320415001531866,4.2812424321257915e-06,0.0,1.0,0.16,0.2,200,Static Sync
3900,0.0732312214367766,4.3740428173929265e-06,0.0,1.0,0.16,0.2,200,Static Sync
4000,0.0732636633237083,4.510592720742739e-06,0.0,1.0,0.16,0.2,200,Static Sync
4100,0.07330081520511443,4.706219080425604e-06,0.0,1.0,0.16,0.2,200,Static Sync
4200,0.07334174474703282,4.9749708774806115e-06,0.0,1.0,0.16,0.2,200,Static Sync
4300,0.07338521709485603,5.3161153217992194e-06,0.0,1.0,0.16,0.2,200,Static Sync
4400,0.07342972160988884,5.701509657234174e-06,0.0,1.0,0.16,0.2,200,Static Sync
4500,0.07347362117841631,6.049527739772711e-06,0.0,1.0,0.16,0.2,200,Static Sync
4600,0.07351546838934515,6.227745163773906e-06,0.0,1.0,0.16,0.2,200,Static Sync
4700,0.07355434861254181,6.123168864447446e-06,0.0,1.0,0.16,0.2,200,Static Sync
4800,0.07358995794185308,5.7388847689902095e-06,0.0,1.0,0.16,0.2,200,Static Sync
4900,0.07362238052413354,5.192848342737328e-06,0.0,1.0,0.16,0.2,200,Static Sync
5000,0.0736518360252468,4.624683427376643e-06,0.0,1.0,0.16,0.2,200,Static Sync
5100,0.07367855220285364,4.112400900557155e-06,0.0,1.0,0.16,0.2,200,Static Sync
5200,0.0737027320650675,3.6756507603547924e-06,0.0,1.0,0.16,0.2,200,Static Sync
5300,0.07372456087892466,3.3126848867903415e-06,0.0,1.0,0.16,0.2,200,Static Sync
5400,0.07374422039472298,3.0115669075649367e-06,0.0,1.0,0.16,0.2,200,Static Sync
5500,0.07376189597980777,2.7615473040253244e-06,0.0,1.0,0.16,0.2,200,Static Sync
5600,0.07377777541526262,2.5546779568529685e-06,0.0,1.0,0.16,0.2,200,Static Sync
5700,0.07379204342989724,2.3813241228541544e-06,0.0,1.0,0.16,0.2,200,Static Sync
5800,0.07380487582501818,2.232107536151778e-06,0.0,1.0,0.16,0.2,200,Static Sync
5900,0.07381643515288445,2.1009782882919383e-06,0.0,1.0,0.16,0.2,200,Static Sync
6000,0.07382686838958528,1.985139567566743e-06,0.0,1.0,0.16,0.2,200,Static Sync
6100,0.07383630628675074,1.8821047549477346e-06,0.0,1.0,0.16,0.2,200,Static Sync
6200,0.07384486387174168,1.7889125953969186e-06,0.0,1.0,0.16,0.2,200,Static Sync
6300,0.07385264161199002,1.7038182130518702e-06,0.0,1.0,0.16,0.2,200,Static Sync
6400,0.07385972688707793,1.625402227150127e-06,0.0,1.0,0.16,0.2,200,Static Sync
6500,0.07386619553842322,1.5527344914831944e-06,0.0,1.0,0.16,0.2,200,Static Sync
6600,0.07387211336348593,1.4851449976348144e-06,0.0,1.0,0.16,0.2,200,Static Sync
6700,0.07387753748700808,1.4221198364959309e-06,0.0,1.0,0.16,0.2,200,Static Sync
6800,0.07388251758238978,1.3632656281555783e-06,0.0,1.0,0.16,0.2,200,Static Sync
6900,0.07388709693951395,1.3083300805690195e-06,0.0,1.0,0.16,0.2,200,Static Sync
7000,0.07389131338744807,1.2571644573150293e-06,0.0,1.0,0.16,0.2,200,Static Sync
7100,0.07389520008591417,1.2094054937018012e-06,0.0,1.0,0.16,0.2,200,Static Sync
7200,0.07389878620112118,1.1646905038747578e-06,0.0,1.0,0.16,0.2,200,Static Sync
7300,0.07390209748128689,1.1227826638159942e-06,0.0,1.0,0.16,0.2,200,Static Sync
7400,0.07390515674596587,1.0834986908637936e-06,0.0,1.0,0.16,0.2,200,Static Sync
7500,0.07390798430174268,1.0466833218788914e-06,0.0,1.0,0.16,0.2,200,Static Sync
7600,0.07391059829523382,1.0122046209992656e-06,0.0,1.0,0.16,0.2,200,Static Sync
7700,0.07391301501283103,9.799575457644027e-07,0.0,1.0,0.16,0.2,200,Static Sync
7800,0.07391524913525889,9.498436273394575e-07,0.0,1.0,0.16,0.2,200,Static Sync
7900,0.07391731395383562,9.217484533748687e-07,0.0,1.0,0.16,0.2,200,Static Sync
8000,0.07391922155430655,8.955758806700799e-07,0.0,1.0,0.16,0.2,200,Static Sync
8100,0.07392098297324716,8.712508528644181e-07,0.0,1.0,0.16,0.2,200,Static Sync
8200,0.07392260833129108,8.487131364744302e-07,0.0,1.0,0.16,0.2,200,Static Sync
8300,0.0739241069468076,8.279206199922573e-07,0.0,1.0,0.16,0.2,200,Static Sync
8400,0.07392548743311726,8.088938155892915e-07,0.0,1.0,0.16,0.2,200,Static Sync
8500,0.07392675778187811,7.916141498238529e-07,0.0,1.0,0.16,0.2,200,Static Sync
8600,0.07392792543488848,7.761068260768987e-07,0.0,1.0,0.16,0.2,200,Static Sync
8700,0.07392899734622367,7.622601227945709e-07,0.0,1.0,0.16,0.2,200,Static Sync
8800,0.07392998003634513,7.501003977376509e-07,0.0,1.0,0.16,0.2,200,Static Sync
8900,0.07393087963958571,7.396031430652629e-07,0.0,1.0,0.16,0.2,200,Static Sync
9000,0.07393170194621489,7.307844172598148e-07,0.0,1.0,0.16,0.2,200,Static Sync
9100,0.07393245244012059,7.236903432230254e-07,0.0,1.0,0.16,0.2,200,Static Sync
9200,0.07393313633300273,7.183863877186403e-07,0.0,1.0,0.16,0.2,200,Static Sync
9300,0.07393375859585193,7.149583227720558e-07,0.0,1.0,0.16,0.2,200,Static Sync
9400,0.07393432398838153,7.135148145563249e-07,0.0,1.0,0.16,0.2,200,Static Sync
9500,0.07393483708698548,7.141907563736998e-07,0.0,1.0,0.16,0.2,200,Static Sync
9600,0.07393530231169675,7.17151352903001e-07,0.0,1.0,0.16,0.2,200,Static Sync
9700,0.0739357239525138,7.225975134757677e-07,0.0,1.0,0.16,0.2,200,Static Sync
9800,0.07393610619532638,7.307737138198828e-07,0.0,1.0,0.16,0.2,200,Static Sync
9900,0.07393645314748035,7.419772312733055e-07,0.0,1.0,0.16,0.2,200,Static Sync
10000,0.07393676886273327,7.565591299760837e-07,0.0,1.0,0.16,0.2,200,Static Sync
