N,J,K,seed,transient_time,converged,window_size,threshold
50,0.2,-0.5,16,61,True,50,0.01
50,0.2,-0.5,17,150,True,50,0.01
50,0.2,-0.5,18,118,True,50,0.01
50,0.2,-0.5,19,50,True,50,0.01
50,0.2,-0.5,2,75,True,50,0.01
50,0.2,-0.5,20,93,True,50,0.01
50,0.2,-0.5,21,57,True,50,0.01
50,0.2,-0.5,22,127,True,50,0.01
50,0.2,-0.5,23,63,True,50,0.01
50,0.2,-0.5,24,122,True,50,0.01
50,0.2,-0.5,25,160,True,50,0.01
50,0.2,-0.5,26,132,True,50,0.01
50,0.2,-0.5,27,134,True,50,0.01
50,0.2,-0.5,28,78,True,50,0.01
50,0.2,-0.5,29,108,True,50,0.01
50,0.2,-0.5,3,123,True,50,0.01
50,0.2,-0.5,4,73,True,50,0.01
50,0.2,-0.5,5,87,True,50,0.01
50,0.2,-0.5,6,86,True,50,0.01
50,0.2,-0.5,7,97,True,50,0.01
50,0.2,-0.5,8,110,True,50,0.01
50,0.2,-0.5,9,112,True,50,0.01
60,0.2,-0.5,0,123,True,50,0.01
60,0.2,-0.5,1,92,True,50,0.01
60,0.2,-0.5,10,84,True,50,0.01
60,0.2,-0.5,11,97,True,50,0.01
60,0.2,-0.5,12,99,True,50,0.01
60,0.2,-0.5,13,143,True,50,0.01
60,0.2,-0.5,14,82,True,50,0.01
60,0.2,-0.5,15,112,True,50,0.01
60,0.2,-0.5,16,125,True,50,0.01
60,0.2,-0.5,17,116,True,50,0.01
60,0.2,-0.5,18,147,True,50,0.01
60,0.2,-0.5,19,175,True,50,0.01
60,0.2,-0.5,2,80,True,50,0.01
60,0.2,-0.5,20,98,True,50,0.01
60,0.2,-0.5,21,103,True,50,0.01
60,0.2,-0.5,22,138,True,50,0.01
60,0.2,-0.5,23,113,True,50,0.01
60,0.2,-0.5,24,114,True,50,0.01
60,0.2,-0.5,25,88,True,50,0.01
60,0.2,-0.5,26,50,True,50,0.01
60,0.2,-0.5,27,114,True,50,0.01
60,0.2,-0.5,28,86,True,50,0.01
60,0.2,-0.5,29,131,True,50,0.01
60,0.2,-0.5,3,72,True,50,0.01
60,0.2,-0.5,4,152,True,50,0.01
60,0.2,-0.5,5,114,True,50,0.01
60,0.2,-0.5,6,109,True,50,0.01
60,0.2,-0.5,7,73,True,50,0.01
60,0.2,-0.5,8,123,True,50,0.01
60,0.2,-0.5,9,136,True,50,0.01
70,0.2,-0.5,0,93,True,50,0.01
70,0.2,-0.5,1,75,True,50,0.01
70,0.2,-0.5,10,98,True,50,0.01
70,0.2,-0.5,11,61,True,50,0.01
70,0.2,-0.5,12,90,True,50,0.01
70,0.2,-0.5,13,106,True,50,0.01
70,0.2,-0.5,14,125,True,50,0.01
70,0.2,-0.5,15,66,True,50,0.01
70,0.2,-0.5,16,88,True,50,0.01
70,0.2,-0.5,17,64,True,50,0.01
70,0.2,-0.5,18,82,True,50,0.01
70,0.2,-0.5,19,115,True,50,0.01
70,0.2,-0.5,2,137,True,50,0.01
70,0.2,-0.5,20,97,True,50,0.01
70,0.2,-0.5,21,111,True,50,0.01
70,0.2,-0.5,22,62,True,50,0.01
70,0.2,-0.5,23,123,True,50,0.01
70,0.2,-0.5,24,58,True,50,0.01
70,0.2,-0.5,25,76,True,50,0.01
70,0.2,-0.5,26,110,True,50,0.01
70,0.2,-0.5,27,66,True,50,0.01
70,0.2,-0.5,28,96,True,50,0.01
70,0.2,-0.5,29,87,True,50,0.01
70,0.2,-0.5,3,67,True,50,0.01
70,0.2,-0.5,4,81,True,50,0.01
70,0.2,-0.5,5,104,True,50,0.01
70,0.2,-0.5,6,71,True,50,0.01
70,0.2,-0.5,7,127,True,50,0.01
70,0.2,-0.5,8,86,True,50,0.01
70,0.2,-0.5,9,102,True,50,0.01
80,0.2,-0.5,0,76,True,50,0.01
80,0.2,-0.5,1,52,True,50,0.01
80,0.2,-0.5,10,86,True,50,0.01
80,0.2,-0.5,11,57,True,50,0.01
80,0.2,-0.5,12,50,True,50,0.01
80,0.2,-0.5,13,73,True,50,0.01
80,0.2,-0.5,14,63,True,50,0.01
80,0.2,-0.5,15,60,True,50,0.01
80,0.2,-0.5,16,112,True,50,0.01
80,0.2,-0.5,17,61,True,50,0.01
80,0.2,-0.5,18,97,True,50,0.01
80,0.2,-0.5,19,77,True,50,0.01
80,0.2,-0.5,2,89,True,50,0.01
80,0.2,-0.5,20,74,True,50,0.01
80,0.2,-0.5,21,76,True,50,0.01
80,0.2,-0.5,22,57,True,50,0.01
80,0.2,-0.5,23,100,True,50,0.01
80,0.2,-0.5,24,119,True,50,0.01
80,0.2,-0.5,25,104,True,50,0.01
80,0.2,-0.5,26,63,True,50,0.01
80,0.2,-0.5,27,72,True,50,0.01
80,0.2,-0.5,28,69,True,50,0.01
80,0.2,-0.5,29,103,True,50,0.01
80,0.2,-0.5,3,106,True,50,0.01
80,0.2,-0.5,4,64,True,50,0.01
80,0.2,-0.5,5,54,True,50,0.01
80,0.2,-0.5,6,111,True,50,0.01
80,0.2,-0.5,7,112,True,50,0.01
80,0.2,-0.5,8,73,True,50,0.01
80,0.2,-0.5,9,71,True,50,0.01
90,0.2,-0.5,0,79,True,50,0.01
90,0.2,-0.5,1,87,True,50,0.01
90,0.2,-0.5,10,68,True,50,0.01
90,0.2,-0.5,11,113,True,50,0.01
90,0.2,-0.5,12,50,True,50,0.01
90,0.2,-0.5,13,62,True,50,0.01
90,0.2,-0.5,14,59,True,50,0.01
90,0.2,-0.5,15,62,True,50,0.01
90,0.2,-0.5,16,62,True,50,0.01
90,0.2,-0.5,17,106,True,50,0.01
90,0.2,-0.5,18,84,True,50,0.01
90,0.2,-0.5,19,99,True,50,0.01
90,0.2,-0.5,2,74,True,50,0.01
90,0.2,-0.5,20,99,True,50,0.01
90,0.2,-0.5,21,100,True,50,0.01
90,0.2,-0.5,22,59,True,50,0.01
90,0.2,-0.5,23,85,True,50,0.01
90,0.2,-0.5,24,91,True,50,0.01
90,0.2,-0.5,25,74,True,50,0.01
90,0.2,-0.5,26,86,True,50,0.01
90,0.2,-0.5,27,73,True,50,0.01
90,0.2,-0.5,28,62,True,50,0.01
90,0.2,-0.5,29,64,True,50,0.01
90,0.2,-0.5,3,67,True,50,0.01
90,0.2,-0.5,4,104,True,50,0.01
90,0.2,-0.5,5,69,True,50,0.01
90,0.2,-0.5,6,93,True,50,0.01
90,0.2,-0.5,7,70,True,50,0.01
90,0.2,-0.5,8,87,True,50,0.01
90,0.2,-0.5,9,124,True,50,0.01
