N,J,K,seed,transient_time,converged,window_size,threshold
310,0.2,0.2,2,223,True,50,0.01
310,0.2,0.2,20,199,True,50,0.01
310,0.2,0.2,21,258,True,50,0.01
310,0.2,0.2,3,236,True,50,0.01
310,0.2,0.2,4,273,True,50,0.01
310,0.2,0.2,5,280,True,50,0.01
310,0.2,0.2,6,252,True,50,0.01
310,0.2,0.2,7,278,True,50,0.01
310,0.2,0.2,8,216,True,50,0.01
310,0.2,0.2,9,248,True,50,0.01
320,0.2,0.2,10,274,True,50,0.01
320,0.2,0.2,11,265,True,50,0.01
320,0.2,0.2,12,219,True,50,0.01
320,0.2,0.2,13,186,True,50,0.01
320,0.2,0.2,14,182,True,50,0.01
320,0.2,0.2,15,256,True,50,0.01
320,0.2,0.2,16,204,True,50,0.01
320,0.2,0.2,17,199,True,50,0.01
320,0.2,0.2,18,231,True,50,0.01
320,0.2,0.2,19,230,True,50,0.01
320,0.2,0.2,20,200,True,50,0.01
320,0.2,0.2,21,244,True,50,0.01
320,0.2,0.2,6,230,True,50,0.01
320,0.2,0.2,7,269,True,50,0.01
320,0.2,0.2,8,203,True,50,0.01
320,0.2,0.2,9,253,True,50,0.01
330,0.2,0.2,10,235,True,50,0.01
330,0.2,0.2,11,255,True,50,0.01
330,0.2,0.2,12,228,True,50,0.01
330,0.2,0.2,13,203,True,50,0.01
330,0.2,0.2,14,183,True,50,0.01
330,0.2,0.2,15,222,True,50,0.01
330,0.2,0.2,16,217,True,50,0.01
330,0.2,0.2,17,215,True,50,0.01
330,0.2,0.2,18,226,True,50,0.01
330,0.2,0.2,19,225,True,50,0.01
330,0.2,0.2,20,225,True,50,0.01
340,0.2,0.2,14,183,True,50,0.01
340,0.2,0.2,15,227,True,50,0.01
340,0.2,0.2,16,196,True,50,0.01
340,0.2,0.2,17,208,True,50,0.01
340,0.2,0.2,18,224,True,50,0.01
340,0.2,0.2,19,231,True,50,0.01
340,0.2,0.2,20,212,True,50,0.01
350,0.2,0.2,18,218,True,50,0.01
350,0.2,0.2,19,218,True,50,0.01
350,0.2,0.2,20,222,True,50,0.01
350,0.2,0.2,21,261,True,50,0.01
350,0.2,0.2,22,240,True,50,0.01
350,0.2,0.2,23,217,True,50,0.01
360,0.2,0.2,22,236,True,50,0.01
50,0.2,0.2,0,146,True,50,0.01
50,0.2,0.2,1,189,True,50,0.01
50,0.2,0.2,10,227,True,50,0.01
50,0.2,0.2,11,265,True,50,0.01
50,0.2,0.2,12,255,True,50,0.01
50,0.2,0.2,13,242,True,50,0.01
50,0.2,0.2,14,290,True,50,0.01
50,0.2,0.2,15,193,True,50,0.01
50,0.2,0.2,16,190,True,50,0.01
50,0.2,0.2,17,201,True,50,0.01
50,0.2,0.2,18,171,True,50,0.01
50,0.2,0.2,19,286,True,50,0.01
50,0.2,0.2,2,165,True,50,0.01
50,0.2,0.2,20,205,True,50,0.01
50,0.2,0.2,21,206,True,50,0.01
50,0.2,0.2,22,216,True,50,0.01
50,0.2,0.2,23,283,True,50,0.01
50,0.2,0.2,24,180,True,50,0.01
50,0.2,0.2,25,163,True,50,0.01
50,0.2,0.2,26,220,True,50,0.01
50,0.2,0.2,27,228,True,50,0.01
50,0.2,0.2,28,208,True,50,0.01
50,0.2,0.2,29,211,True,50,0.01
50,0.2,0.2,3,177,True,50,0.01
50,0.2,0.2,4,240,True,50,0.01
50,0.2,0.2,5,276,True,50,0.01
50,0.2,0.2,6,159,True,50,0.01
50,0.2,0.2,7,195,True,50,0.01
50,0.2,0.2,8,200,True,50,0.01
50,0.2,0.2,9,220,True,50,0.01
60,0.2,0.2,0,272,True,50,0.01
60,0.2,0.2,1,201,True,50,0.01
60,0.2,0.2,10,234,True,50,0.01
60,0.2,0.2,11,203,True,50,0.01
60,0.2,0.2,12,218,True,50,0.01
60,0.2,0.2,13,231,True,50,0.01
60,0.2,0.2,14,262,True,50,0.01
60,0.2,0.2,15,198,True,50,0.01
60,0.2,0.2,16,199,True,50,0.01
60,0.2,0.2,17,230,True,50,0.01
60,0.2,0.2,18,167,True,50,0.01
60,0.2,0.2,19,198,True,50,0.01
60,0.2,0.2,2,166,True,50,0.01
60,0.2,0.2,20,171,True,50,0.01
60,0.2,0.2,21,212,True,50,0.01
60,0.2,0.2,22,228,True,50,0.01
60,0.2,0.2,23,267,True,50,0.01
60,0.2,0.2,24,185,True,50,0.01
60,0.2,0.2,25,164,True,50,0.01
60,0.2,0.2,26,187,True,50,0.01
60,0.2,0.2,27,238,True,50,0.01
60,0.2,0.2,28,176,True,50,0.01
60,0.2,0.2,29,201,True,50,0.01
60,0.2,0.2,3,159,True,50,0.01
60,0.2,0.2,4,277,True,50,0.01
60,0.2,0.2,5,246,True,50,0.01
60,0.2,0.2,6,193,True,50,0.01
60,0.2,0.2,7,174,True,50,0.01
60,0.2,0.2,8,188,True,50,0.01
60,0.2,0.2,9,235,True,50,0.01
70,0.2,0.2,0,249,True,50,0.01
70,0.2,0.2,1,226,True,50,0.01
70,0.2,0.2,10,208,True,50,0.01
70,0.2,0.2,11,226,True,50,0.01
70,0.2,0.2,12,266,True,50,0.01
70,0.2,0.2,13,191,True,50,0.01
70,0.2,0.2,14,271,True,50,0.01
70,0.2,0.2,15,170,True,50,0.01
70,0.2,0.2,16,227,True,50,0.01
70,0.2,0.2,17,158,True,50,0.01
70,0.2,0.2,18,191,True,50,0.01
70,0.2,0.2,19,184,True,50,0.01
70,0.2,0.2,2,225,True,50,0.01
70,0.2,0.2,20,191,True,50,0.01
70,0.2,0.2,21,177,True,50,0.01
70,0.2,0.2,22,181,True,50,0.01
70,0.2,0.2,23,262,True,50,0.01
70,0.2,0.2,24,189,True,50,0.01
70,0.2,0.2,25,148,True,50,0.01
70,0.2,0.2,26,279,True,50,0.01
70,0.2,0.2,27,195,True,50,0.01
70,0.2,0.2,28,177,True,50,0.01
70,0.2,0.2,29,174,True,50,0.01
70,0.2,0.2,3,158,True,50,0.01
70,0.2,0.2,4,258,True,50,0.01
70,0.2,0.2,5,215,True,50,0.01
70,0.2,0.2,6,171,True,50,0.01
70,0.2,0.2,7,205,True,50,0.01
70,0.2,0.2,8,189,True,50,0.01
70,0.2,0.2,9,248,True,50,0.01
80,0.2,0.2,0,302,True,50,0.01
80,0.2,0.2,1,192,True,50,0.01
80,0.2,0.2,10,257,True,50,0.01
80,0.2,0.2,11,230,True,50,0.01
80,0.2,0.2,12,333,True,50,0.01
80,0.2,0.2,13,218,True,50,0.01
80,0.2,0.2,14,218,True,50,0.01
80,0.2,0.2,15,181,True,50,0.01
80,0.2,0.2,16,236,True,50,0.01
80,0.2,0.2,17,188,True,50,0.01
80,0.2,0.2,18,220,True,50,0.01
80,0.2,0.2,19,226,True,50,0.01
80,0.2,0.2,2,172,True,50,0.01
80,0.2,0.2,20,152,True,50,0.01
80,0.2,0.2,21,247,True,50,0.01
80,0.2,0.2,22,217,True,50,0.01
80,0.2,0.2,23,236,True,50,0.01
80,0.2,0.2,24,200,True,50,0.01
80,0.2,0.2,25,178,True,50,0.01
80,0.2,0.2,26,283,True,50,0.01
80,0.2,0.2,27,203,True,50,0.01
80,0.2,0.2,28,182,True,50,0.01
80,0.2,0.2,29,200,True,50,0.01
80,0.2,0.2,3,192,True,50,0.01
80,0.2,0.2,4,218,True,50,0.01
80,0.2,0.2,5,215,True,50,0.01
80,0.2,0.2,6,194,True,50,0.01
80,0.2,0.2,7,231,True,50,0.01
80,0.2,0.2,8,250,True,50,0.01
80,0.2,0.2,9,217,True,50,0.01
90,0.2,0.2,0,265,True,50,0.01
90,0.2,0.2,1,218,True,50,0.01
90,0.2,0.2,10,232,True,50,0.01
90,0.2,0.2,11,208,True,50,0.01
90,0.2,0.2,12,262,True,50,0.01
90,0.2,0.2,13,191,True,50,0.01
90,0.2,0.2,14,163,True,50,0.01
90,0.2,0.2,15,192,True,50,0.01
90,0.2,0.2,16,272,True,50,0.01
90,0.2,0.2,17,196,True,50,0.01
90,0.2,0.2,18,224,True,50,0.01
90,0.2,0.2,19,288,True,50,0.01
90,0.2,0.2,2,163,True,50,0.01
90,0.2,0.2,20,181,True,50,0.01
90,0.2,0.2,21,199,True,50,0.01
90,0.2,0.2,22,215,True,50,0.01
90,0.2,0.2,23,249,True,50,0.01
90,0.2,0.2,24,209,True,50,0.01
90,0.2,0.2,25,188,True,50,0.01
90,0.2,0.2,26,281,True,50,0.01
90,0.2,0.2,27,237,True,50,0.01
90,0.2,0.2,28,166,True,50,0.01
90,0.2,0.2,29,188,True,50,0.01
90,0.2,0.2,3,187,True,50,0.01
90,0.2,0.2,4,219,True,50,0.01
90,0.2,0.2,5,185,True,50,0.01
90,0.2,0.2,6,199,True,50,0.01
90,0.2,0.2,7,166,True,50,0.01
90,0.2,0.2,8,212,True,50,0.01
90,0.2,0.2,9,222,True,50,0.01
